7.130000000000000000e+02 nan nan nan nan -3.041429525856243626e-02 8.156397635834193860e-01 2.445409647188726693e-02 9.235822727502605856e-02 -2.501443758005538268e-02 nan nan
7.140000000000000000e+02 nan nan nan nan -3.023661705583170767e-02 8.154895543939461033e-01 2.445931444456644899e-02 9.244603514049389015e-02 -2.503230760790019216e-02 nan nan
7.150000000000000000e+02 nan nan nan nan -3.000038002196612694e-02 8.148360816151006825e-01 2.454358770411176408e-02 9.275730898985781736e-02 -2.510112160023770730e-02 nan nan
7.160000000000000000e+02 nan nan nan nan -3.020436067835013255e-02 8.146832026952273154e-01 2.454902865067068105e-02 9.284577084669601299e-02 -2.511918028679338902e-02 nan nan
7.170000000000000000e+02 nan nan nan nan -2.996854375363222633e-02 8.140307786639238152e-01 2.463257955478634700e-02 9.315710079490734097e-02 -2.518785238406349644e-02 nan nan
7.180000000000000000e+02 nan nan nan nan -3.017278806335736349e-02 8.138768948522203672e-01 2.463866617343454107e-02 9.324530128359925785e-02 -2.520579476067411409e-02 nan nan
7.190000000000000000e+02 nan nan nan nan -2.993739247522128957e-02 8.132255206925433910e-01 2.472149448148166714e-02 9.355668682823149729e-02 -2.527432478183235659e-02 nan nan
7.200000000000000000e+02 nan nan nan nan -3.008525279966310292e-02 8.125728399521513490e-01 2.480368012955182222e-02 9.386885286129148520e-02 -2.534298380715432897e-02 nan nan
7.210000000000000000e+02 nan nan nan nan -2.990692592808787825e-02 8.124202970614162744e-01 2.481034063523549285e-02 9.395606283927861180e-02 -2.536053738977366370e-02 nan nan
7.220000000000000000e+02 nan nan nan nan -2.967187999880259094e-02 8.117700706048622816e-01 2.489245908805826427e-02 9.426721458028854139e-02 -2.542869758355590856e-02 nan nan
7.230000000000000000e+02 nan nan nan nan -2.987714387544737615e-02 8.116150971331826947e-01 2.489912549323546054e-02 9.435522566890482132e-02 -2.544648921362048163e-02 nan nan
7.240000000000000000e+02 nan nan nan nan -2.964252231534034512e-02 8.109659233650612364e-01 2.498052310233700793e-02 9.466642785530163251e-02 -2.551450534230807407e-02 nan nan
7.250000000000000000e+02 nan nan nan nan -2.984804610271202599e-02 8.108099102728762997e-01 2.498785696489487854e-02 9.475417144958606097e-02 -2.553217898133328806e-02 nan nan
7.260000000000000000e+02 nan nan nan nan -2.961385015386766920e-02 8.101617903636352258e-01 2.506853363800050360e-02 9.506542329837978922e-02 -2.560005076099211921e-02 nan nan
7.270000000000000000e+02 nan nan nan nan -2.976481495351507300e-02 8.095125408520901233e-01 2.514841395191452084e-02 9.537755298901814949e-02 -2.566808348037933132e-02 nan nan
7.280000000000000000e+02 nan nan nan nan -2.958586332711430136e-02 8.093576609819761458e-01 2.515649812666553506e-02 9.546419780246831466e-02 -2.568533285694634891e-02 nan nan
7.290000000000000000e+02 nan nan nan nan -2.973762348876713910e-02 8.087089872120307721e-01 2.523605503171337874e-02 9.577613902986557848e-02 -2.575314167056796597e-02 nan nan
7.300000000000000000e+02 nan nan nan nan -2.955856167075733565e-02 8.085535246047753644e-01 2.524442465816740741e-02 9.586274718330042854e-02 -2.577035025176857216e-02 nan nan
7.310000000000000000e+02 nan nan nan nan -2.932514999880390591e-02 8.079076142496379731e-01 2.532367723365665929e-02 9.617379730444064467e-02 -2.583770094914486504e-02 nan nan
7.320000000000000000e+02 nan nan nan nan -2.953194504375172488e-02 8.077493706199828649e-01 2.533232086707894876e-02 9.626106799176240014e-02 -2.585510181787848208e-02 nan nan
7.330000000000000000e+02 nan nan nan nan -2.929896330480098732e-02 8.071045182666164441e-01 2.541085370125566872e-02 9.657216246614321042e-02 -2.592230612957012459e-02 nan nan
7.340000000000000000e+02 nan nan nan nan -2.945301418623190448e-02 8.064586140347728138e-01 2.548851934478082656e-02 9.688418215281127677e-02 -2.598968663931645190e-02 nan nan
7.350000000000000000e+02 nan nan nan nan -2.927346278494228834e-02 8.063013952985759181e-01 2.549800705843825038e-02 9.697029530284910492e-02 -2.600664425978304467e-02 nan nan
7.360000000000000000e+02 nan nan nan nan -2.942830225624713456e-02 8.056560375341126345e-01 2.557537821108576970e-02 9.728210468119524723e-02 -2.607379332503641928e-02 nan nan
7.370000000000000000e+02 nan nan nan nan -2.924864835077966088e-02 8.054982347550644350e-01 2.558514534518132114e-02 9.736819168035477923e-02 -2.609071398545103129e-02 nan nan
7.380000000000000000e+02 nan nan nan nan -2.901646124009021541e-02 8.048556014866873332e-01 2.566226030733489288e-02 9.767906635865966636e-02 -2.615739013803259141e-02 nan nan
7.390000000000000000e+02 nan nan nan nan -2.922451993821787927e-02 8.046950260497903740e-01 2.567227614340336986e-02 9.776584820375158746e-02 -2.617451418126494692e-02 nan nan
7.400000000000000000e+02 nan nan nan nan -2.899276713096556740e-02 8.040534550836467842e-01 2.574867231686056232e-02 9.807676218573908866e-02 -2.624104201184547860e-02 nan nan
7.410000000000000000e+02 nan nan nan nan -2.914988538040117275e-02 8.034108092765277487e-01 2.582421408227525764e-02 9.838859878215680532e-02 -2.630774465671217519e-02 nan nan
7.420000000000000000e+02 nan nan nan nan -2.896976028214373611e-02 8.032512512157362616e-01 2.583508392425190245e-02 9.847421453783176959e-02 -2.632442317645161331e-02 nan nan
7.430000000000000000e+02 nan nan nan nan -2.912766025176874787e-02 8.026091223024373056e-01 2.591036026931243033e-02 9.878581898870913980e-02 -2.639088685356280953e-02 nan nan
7.440000000000000000e+02 nan nan nan nan -2.894744068443718191e-02 8.024489793203001264e-01 2.592150312063720013e-02 9.887141932635999664e-02 -2.640753230724823819e-02 nan nan
7.450000000000000000e+02 nan nan nan nan -2.871649296264864454e-02 8.018096373432589408e-01 2.599648705717780978e-02 9.918209609103759150e-02 -2.647352514376835261e-02 nan nan
7.460000000000000000e+02 nan nan nan nan -2.887588232990357176e-02 8.011696650985917767e-01 2.607024198506736543e-02 9.949392359343986469e-02 -2.653976845592903241e-02 nan nan
7.470000000000000000e+02 nan nan nan nan -2.869529935642871690e-02 8.010083536249682501e-01 2.608220329657726447e-02 9.957908447950297726e-02 -2.655621094967233753e-02 nan nan
7.480000000000000000e+02 nan nan nan nan -2.885546594100839995e-02 8.003688784731789463e-01 2.615571235279962048e-02 9.989066507606995937e-02 -2.662221017332739095e-02 nan nan
7.490000000000000000e+02 nan nan nan nan -2.867479435401788443e-02 8.002069820965131974e-01 2.616794161702358512e-02 9.997581846470270095e-02 -2.663862244816338903e-02 nan nan
7.500000000000000000e+02 nan nan nan nan -2.844465911723591950e-02 7.995698761282674649e-01 2.624151751389194182e-02 1.002862452902042734e-01 -2.670407530085253459e-02 nan nan
7.510000000000000000e+02 nan nan nan nan -2.865497802880489359e-02 7.994055122260487201e-01 2.625370996175891911e-02 1.003722939992333224e-01 -2.672075835449315775e-02 nan nan
7.520000000000000000e+02 nan nan nan nan -2.842528468273519682e-02 7.987694762803343451e-01 2.632656863587581192e-02 1.006827512674729613e-01 -2.678605943953087445e-02 nan nan
7.530000000000000000e+02 nan nan nan nan -2.858771006820573848e-02 7.981326160782181711e-01 2.639835309337670854e-02 1.009942718308891041e-01 -2.685158137515155155e-02 nan nan
7.540000000000000000e+02 nan nan nan nan -2.840660033117654512e-02 7.979689689259871210e-01 2.641165688234364817e-02 1.010789950146102900e-01 -2.686776670564851310e-02 nan nan
7.550000000000000000e+02 nan nan nan nan -2.856979589944277573e-02 7.973325757368457944e-01 2.648322480187275882e-02 1.013902468397398643e-01 -2.693303703688042575e-02 nan nan
7.560000000000000000e+02 nan nan nan nan -2.838860619460191123e-02 7.971683435606443657e-01 2.649678947092397666e-02 1.014749736377315442e-01 -2.694919611852996180e-02 nan nan
7.570000000000000000e+02 nan nan nan nan -2.815973597540820383e-02 7.965345541682207209e-01 2.656824474304969944e-02 1.017851646275870492e-01 -2.701395080461502923e-02 nan nan
7.580000000000000000e+02 nan nan nan nan -2.832441224082471107e-02 7.959002698235488893e-01 2.663834692056327516e-02 1.020965898310697978e-01 -2.707898301263844329e-02 nan nan
7.590000000000000000e+02 nan nan nan nan -2.814287861215383074e-02 7.957348750523119962e-01 2.665271265584882518e-02 1.021809001848090065e-01 -2.709494767859804004e-02 nan nan
7.600000000000000000e+02 nan nan nan nan -2.830832044277612619e-02 7.951010375762977977e-01 2.672261847133209148e-02 1.024920411612397914e-01 -2.715972283817663646e-02 nan nan
7.610000000000000000e+02 nan nan nan nan -2.812671313268839957e-02 7.949350583476845200e-01 2.673723955557740298e-02 1.025763633186427826e-01 -2.717566426038046240e-02 nan nan
7.620000000000000000e+02 nan nan nan nan -2.829291801410794768e-02 7.943016574986643263e-01 2.680695857243288807e-02 1.028872133234428748e-01 -2.724018024628310081e-02 nan nan
7.630000000000000000e+02 nan nan nan nan -2.811123975689502549e-02 7.941350935858851878e-01 2.682183330087071355e-02 1.029715500471525130e-01 -2.725609937818731371e-02 nan nan
7.640000000000000000e+02 nan nan nan nan -2.788364981915123289e-02 7.935046364321909351e-01 2.689117232001840899e-02 1.032814850997091083e-01 -2.732014802691341490e-02 nan nan
7.650000000000000000e+02 nan nan nan nan -2.805132983652070672e-02 7.928733151539704149e-01 2.695945874092443503e-02 1.035924796303342582e-01 -2.738441541219090516e-02 nan nan
7.660000000000000000e+02 nan nan nan nan -2.786931975656210814e-02 7.927055928118219574e-01 2.697512299587996945e-02 1.036764148900280041e-01 -2.740014566107482064e-02 nan nan
7.670000000000000000e+02 nan nan nan nan -2.803775813896768401e-02 7.920746878090624277e-01 2.704324267913012919e-02 1.039871033254476801e-01 -2.746414868987853697e-02 nan nan
7.680000000000000000e+02 nan nan nan nan -2.785568366243487692e-02 7.919063816822534685e-01 2.705915499679895087e-02 1.040710611155022114e-01 -2.747985949248660589e-02 nan nan
7.690000000000000000e+02 nan nan nan nan -2.762893521335881702e-02 7.912781897502961792e-01 2.712709799521756393e-02 1.043807022615205332e-01 -2.754335086887270759e-02 nan nan
7.700000000000000000e+02 nan nan nan nan -2.779884523355110118e-02 7.906493448675397939e-01 2.719380783117980246e-02 1.046915148351779817e-01 -2.760709792453217709e-02 nan nan
7.710000000000000000e+02 nan nan nan nan -2.761644762459241134e-02 7.904798839131348398e-01 2.721050177374261317e-02 1.047750808134011724e-01 -2.762262358040232582e-02 nan nan
7.720000000000000000e+02 nan nan nan nan -2.778711127616941695e-02 7.898514348136091989e-01 2.727706477370839266e-02 1.050855725496436799e-01 -2.768610108712769857e-02 nan nan
7.730000000000000000e+02 nan nan nan nan -2.760465600696061436e-02 7.896813912144351466e-01 2.729400076391930510e-02 1.051691695091832579e-01 -2.770161013969664118e-02 nan nan
7.740000000000000000e+02 nan nan nan nan -2.737875670697171790e-02 7.890554724343276094e-01 2.736055077540047731e-02 1.054785051508701915e-01 -2.776453966993465416e-02 nan nan
7.750000000000000000e+02 nan nan nan nan -2.755088843674979165e-02 7.884290638575122134e-01 2.742572670890950151e-02 1.057891007155337681e-01 -2.782775426612877842e-02 nan nan
7.760000000000000000e+02 nan nan nan nan -2.736811895151364943e-02 7.882578693622255273e-01 2.744343614917910470e-02 1.058723156583777081e-01 -2.784308160101755039e-02 nan nan
7.770000000000000000e+02 nan nan nan nan -2.754099953056071345e-02 7.876318359345779729e-01 2.750848569060261942e-02 1.061825748790750090e-01 -2.790602106155673848e-02 nan nan
7.780000000000000000e+02 nan nan nan nan -2.735817931010126741e-02 7.874600601794079502e-01 2.752643095941757767e-02 1.062658293620595829e-01 -2.792133500830616330e-02 nan nan
7.790000000000000000e+02 nan nan nan nan -2.713313687405593741e-02 7.868364226724734456e-01 2.759159073575645840e-02 1.065748481999475722e-01 -2.798369823695563349e-02 nan nan
7.800000000000000000e+02 nan nan nan nan -2.730748190939200418e-02 7.862124100209747501e-01 2.765527602843912899e-02 1.068851910103186115e-01 -2.804636760897255554e-02 nan nan
7.810000000000000000e+02 nan nan nan nan -2.712435661866641895e-02 7.860394876377052586e-01 2.767398606315706402e-02 1.069680737959057132e-01 -2.806150362280530539e-02 nan nan
7.820000000000000000e+02 nan nan nan nan -2.729944567197467933e-02 7.854158293593295204e-01 2.773756525453063490e-02 1.072780651281978886e-01 -2.812389257430533696e-02 nan nan
7.830000000000000000e+02 nan nan nan nan -2.711627676251000471e-02 7.852423273496765832e-01 2.775650492708393868e-02 1.073609957370892654e-01 -2.813901812378193090e-02 nan nan
7.840000000000000000e+02 nan nan nan nan -2.689209895987425269e-02 7.846209794284846328e-01 2.782027694023905123e-02 1.076696867655599216e-01 -2.820081071365325084e-02 nan nan
7.850000000000000000e+02 nan nan nan nan -2.706864878415819395e-02 7.839993220292090781e-01 2.788251474047810305e-02 1.079797415157262158e-01 -2.826292246106413067e-02 nan nan
7.860000000000000000e+02 nan nan nan nan -2.688518418258483561e-02 7.838246780012262382e-01 2.790221021614723573e-02 1.080623108893485618e-01 -2.827787390036815701e-02 nan nan
7.870000000000000000e+02 nan nan nan nan -2.706247314339174648e-02 7.832033540552960638e-01 2.796436228809649413e-02 1.083719990160018354e-01 -2.833969992056838486e-02 nan nan
7.880000000000000000e+02 nan nan nan nan -2.687897223366001939e-02 7.830281322882315376e-01 2.798428100491205661e-02 1.084546245994584546e-01 -2.835464384515087172e-02 nan nan
7.890000000000000000e+02 nan nan nan nan -2.665566688850284569e-02 7.824090824566538593e-01 2.804666744914808066e-02 1.087629771023680275e-01 -2.841586157756921180e-02 nan nan
7.900000000000000000e+02 nan nan nan nan -2.683441287029039030e-02 7.817897393425563557e-01 2.810750103115010681e-02 1.090727085373502103e-01 -2.847740334674147417e-02 nan nan
7.910000000000000000e+02 nan nan nan nan -2.665062588175676553e-02 7.816133805123730571e-01 2.812816630773511822e-02 1.091549834887463599e-01 -2.849217702164819760e-02 nan nan
7.920000000000000000e+02 nan nan nan nan -2.683010606730405756e-02 7.809943497873760299e-01 2.818893461958593694e-02 1.094643331396577962e-01 -2.855342772775588608e-02 nan nan
7.930000000000000000e+02 nan nan nan nan -2.664629027769080394e-02 7.808174153633382630e-01 2.820981653282205251e-02 1.095466727898705001e-01 -2.856819686321912868e-02 nan nan
7.940000000000000000e+02 nan nan nan nan -2.642386526855142886e-02 7.802006723188372739e-01 2.827081932692642255e-02 1.098546763365883666e-01 -2.862883563879549398e-02 nan nan
7.950000000000000000e+02 nan nan nan nan -2.660479865871807556e-02 7.795836022250349773e-01 2.833029209721716832e-02 1.101640492433755142e-01 -2.868979512341614940e-02 nan nan
7.960000000000000000e+02 nan nan nan nan -2.642070664136256589e-02 7.794055360455650616e-01 2.835191104453302705e-02 1.102460490045268360e-01 -2.870439790746074152e-02 nan nan
7.970000000000000000e+02 nan nan nan nan -2.660236924978745532e-02 7.787887571310925239e-01 2.841133909081857215e-02 1.105550249477552510e-01 -2.876506095532500862e-02 nan nan
7.980000000000000000e+02 nan nan nan nan -2.641825613710681309e-02 7.786101177653250716e-01 2.843316786069102417e-02 1.106370979982676805e-01 -2.877966220070033235e-02 nan nan
7.990000000000000000e+02 nan nan nan nan -2.619671939655530621e-02 7.779956903988402006e-01 2.849278865012035145e-02 1.109447424395008791e-01 -2.883971804049270671e-02 nan nan
8.000000000000000000e+02 nan nan nan nan -2.637983132495708843e-02 7.773808517609096524e-01 2.855094415419787493e-02 1.112537216384141547e-01 -2.890008298289641758e-02 nan nan
8.010000000000000000e+02 nan nan nan nan -2.619545207555329380e-02 7.772010863042475570e-01 2.857350014828545851e-02 1.113354656809938531e-01 -2.891452181290811788e-02 nan nan
8.020000000000000000e+02 nan nan nan nan -2.637928818226838862e-02 7.765865174892478962e-01 2.863163156543043972e-02 1.116440327141753619e-01 -2.897458489676476082e-02 nan nan
8.030000000000000000e+02 nan nan nan nan -2.615889489520979022e-02 7.759749666470333596e-01 2.868935358519808174e-02 1.119517122440089746e-01 -2.903421531175192846e-02 nan nan
8.040000000000000000e+02 nan nan nan nan -2.597425525782579361e-02 7.757940789162579565e-01 2.871263051567197327e-02 1.120331342010110198e-01 -2.904849426147614391e-02 nan nan
8.050000000000000000e+02 nan nan nan nan -2.615953672932484070e-02 7.751814298683861182e-01 2.876951244476401090e-02 1.123416845370789618e-01 -2.910825245477679027e-02 nan nan
8.060000000000000000e+02 nan nan nan nan -2.597488848705227851e-02 7.749999738344905964e-01 2.879298836437060860e-02 1.124231925698479517e-01 -2.912253433095382191e-02 nan nan
8.070000000000000000e+02 nan nan nan nan -2.616088904046293129e-02 7.743875731053393441e-01 2.884986693746872249e-02 1.127313155116361626e-01 -2.918198518369782141e-02 nan nan
8.080000000000000000e+02 nan nan nan nan -2.594139768964286163e-02 7.737783530149748845e-01 2.890621245597433525e-02 1.130386141565495328e-01 -2.924102413446799664e-02 nan nan
8.090000000000000000e+02 nan nan nan nan -2.575649952455045036e-02 7.735957809422664422e-01 2.893039904976729693e-02 1.131198112036030379e-01 -2.925515012117309299e-02 nan nan
8.100000000000000000e+02 nan nan nan nan -2.594394141426214009e-02 7.729852793127108823e-01 2.898605148819351218e-02 1.134278971454389523e-01 -2.931428761300818725e-02 nan nan
8.110000000000000000e+02 nan nan nan nan -2.575904286385911207e-02 7.728021420402102493e-01 2.901042947088867258e-02 1.135091895040320070e-01 -2.932842139845069293e-02 nan nan
8.120000000000000000e+02 nan nan nan nan -2.594719868028477067e-02 7.721918670763788795e-01 2.906609914051016055e-02 1.138168331852385390e-01 -2.938724779240326282e-02 nan nan
8.130000000000000000e+02 nan nan nan nan -2.572861731479032105e-02 7.715849871177156150e-01 2.912106907020554220e-02 1.141237415812276501e-01 -2.944569166238373073e-02 nan nan
8.140000000000000000e+02 nan nan nan nan -2.554347955062566400e-02 7.714007404107730004e-01 2.914614741711670995e-02 1.142047337957077663e-01 -2.945967178691689947e-02 nan nan
8.150000000000000000e+02 nan nan nan nan -2.573307259853487711e-02 7.707923437207001571e-01 2.920061412770246986e-02 1.145123206044707936e-01 -2.951817781067974170e-02 nan nan
8.160000000000000000e+02 nan nan nan nan -2.551492366363326131e-02 7.701866934334665737e-01 2.925492801259213863e-02 1.148188377768722818e-01 -2.957618969602365117e-02 nan nan
8.170000000000000000e+02 nan nan nan nan -2.573824463048994884e-02 7.699993433669971576e-01 2.928038115750083992e-02 1.149005463262568610e-01 -2.959035905304435721e-02 nan nan
8.180000000000000000e+02 nan nan nan nan -2.552058134911405068e-02 7.693948131141354896e-01 2.933397614651026691e-02 1.152070553759454857e-01 -2.964820435636681892e-02 nan nan
8.190000000000000000e+02 nan nan nan nan -2.533522336318193291e-02 7.692089021324430842e-01 2.935992783108029580e-02 1.152878630655270187e-01 -2.966204578406785031e-02 nan nan
8.200000000000000000e+02 nan nan nan nan -2.552695816785990890e-02 7.686025675920302724e-01 2.941325298308861483e-02 1.155949156093765973e-01 -2.971990819059371070e-02 nan nan
8.210000000000000000e+02 nan nan nan nan -2.530973195453955701e-02 7.679992723613596750e-01 2.946619329314542624e-02 1.159010266689913665e-01 -2.977731889559209408e-02 nan nan
8.220000000000000000e+02 nan nan nan nan -2.512415192798869018e-02 7.678122634966226823e-01 2.949282786316474031e-02 1.159815523855813463e-01 -2.979101485741529956e-02 nan nan
8.230000000000000000e+02 nan nan nan nan -2.531731803101260406e-02 7.672077760408473335e-01 2.954498570835074195e-02 1.162885167201349740e-01 -2.984854580682363284e-02 nan nan
8.240000000000000000e+02 nan nan nan nan -2.513175965028280681e-02 7.670202118050517548e-01 2.957179156453003735e-02 1.163691608143206102e-01 -2.986225900891944715e-02 nan nan
8.250000000000000000e+02 nan nan nan nan -2.532562666174093674e-02 7.664158963094107602e-01 2.962401950079355389e-02 1.166756439516744986e-01 -2.991946569352665897e-02 nan nan
8.260000000000000000e+02 nan nan nan nan -2.510933134053136215e-02 7.658149660124128344e-01 2.967558647041605366e-02 1.169813402212145220e-01 -2.997627194919420812e-02 nan nan
8.270000000000000000e+02 nan nan nan nan -2.492356225105938489e-02 7.656263114681440829e-01 2.970306415678825723e-02 1.170617135186676760e-01 -2.998984056928177822e-02 nan nan
8.280000000000000000e+02 nan nan nan nan -2.511885624355439731e-02 7.650238218240801302e-01 2.975414812417571248e-02 1.173680886705700810e-01 -3.004670889434595329e-02 nan nan
8.290000000000000000e+02 nan nan nan nan -2.490300526763278288e-02 7.644241349188294343e-01 2.980506299868994000e-02 1.176733756081680543e-01 -3.010307619557910097e-02 nan nan
8.300000000000000000e+02 nan nan nan nan -2.471703189383685911e-02 7.642343949801402303e-01 2.983320561417398750e-02 1.177534850323051080e-01 -3.011650583953636579e-02 nan nan
8.310000000000000000e+02 nan nan nan nan -2.491375104202879151e-02 7.636337208563317436e-01 2.988315781180101230e-02 1.180597411600984997e-01 -3.017303633075340413e-02 nan nan
8.320000000000000000e+02 nan nan nan nan -2.472781341059686680e-02 7.634434327072567861e-01 2.991145888773231662e-02 1.181399829256194328e-01 -3.018648494468786220e-02 nan nan
8.330000000000000000e+02 nan nan nan nan -2.492522549486167818e-02 7.628428972865146651e-01 2.996151357769672244e-02 1.184457337569559260e-01 -3.024267863070926807e-02 nan nan
8.340000000000000000e+02 nan nan nan nan -2.471031832050114840e-02 7.622455910131362700e-01 3.001105606480678964e-02 1.187505911233087824e-01 -3.029843596143123180e-02 nan nan
8.350000000000000000e+02 nan nan nan nan -2.452418811324637987e-02 7.620542256512266022e-01 3.004001031249782863e-02 1.188305807858591606e-01 -3.031174978438024720e-02 nan nan
8.360000000000000000e+02 nan nan nan nan -2.472302089173281092e-02 7.614554842644725152e-01 3.008895692107185077e-02 1.191361924712297654e-01 -3.036759421924545982e-02 nan nan
8.370000000000000000e+02 nan nan nan nan -2.450856538918191885e-02 7.608594300155417933e-01 3.013784952054525748e-02 1.194406295616944197e-01 -3.042290845934108451e-02 nan nan
8.380000000000000000e+02 nan nan nan nan -2.473645589412394249e-02 7.606649501561665305e-01 3.016713111001115277e-02 1.195214155409747014e-01 -3.043644302932951851e-02 nan nan
8.390000000000000000e+02 nan nan nan nan -2.452250079760763188e-02 7.600700348851429089e-01 3.021530078392793695e-02 1.198258353219545380e-01 -3.049158750310882252e-02 nan nan
8.400000000000000000e+02 nan nan nan nan -2.433623496751340445e-02 7.598770572462241191e-01 3.024504612963698977e-02 1.199057264536109030e-01 -3.050479294867128668e-02 nan nan
8.410000000000000000e+02 nan nan nan nan -2.453717130801994287e-02 7.592802045153002055e-01 3.029303178113431846e-02 1.202106589393748676e-01 -3.055994400258239471e-02 nan nan
8.420000000000000000e+02 nan nan nan nan -2.432367260706161383e-02 7.586865470630130837e-01 3.034055231079827927e-02 1.205146523264644109e-01 -3.061464313603441331e-02 nan nan
8.430000000000000000e+02 nan nan nan nan -2.413723291035078933e-02 7.584925062676542984e-01 3.037093169015136346e-02 1.205943099621175768e-01 -3.062772043875163289e-02 nan nan
8.440000000000000000e+02 nan nan nan nan -2.433958341684970897e-02 7.578974153634846500e-01 3.041784530307114001e-02 1.208990722384397087e-01 -3.068251148605699238e-02 nan nan
8.450000000000000000e+02 nan nan nan nan -2.412654375679035637e-02 7.573050188270824545e-01 3.046471778369116284e-02 1.212026347956812605e-01 -3.073676362652772928e-02 nan nan
8.460000000000000000e+02 nan nan nan nan -2.393993702194717119e-02 7.571099204850484377e-01 3.049572401529552709e-02 1.212820656872295316e-01 -3.074971522301565147e-02 nan nan
8.470000000000000000e+02 nan nan nan nan -2.414369969364202340e-02 7.565165808097300548e-01 3.054157787098902427e-02 1.215866468213182144e-01 -3.080415124579002906e-02 nan nan
8.480000000000000000e+02 nan nan nan nan -2.393112172359889225e-02 7.559254483185542384e-01 3.058780384905914959e-02 1.218897733451727305e-01 -3.085795487933533018e-02 nan nan
8.490000000000000000e+02 nan nan nan nan -2.416159743087657394e-02 7.557276821897329633e-01 3.061873617377526557e-02 1.219702676577748973e-01 -3.087121109511094599e-02 nan nan
8.500000000000000000e+02 nan nan nan nan -2.394952764988070651e-02 7.551376990760382268e-01 3.066423627935269819e-02 1.222733730156554260e-01 -3.092484340654846897e-02 nan nan
8.510000000000000000e+02 nan nan nan nan -2.376283171309912998e-02 7.549410209078762923e-01 3.069598736741744466e-02 1.223527510597982593e-01 -3.093770274142515486e-02 nan nan
8.520000000000000000e+02 nan nan nan nan -2.396867816966255504e-02 7.543494815482459925e-01 3.074097293124698066e-02 1.226565780691339647e-01 -3.099141124898266084e-02 nan nan
8.530000000000000000e+02 nan nan nan nan -2.375707483328954803e-02 7.537607684961558085e-01 3.078582646546574458e-02 1.229592424258890149e-01 -3.104459291578123489e-02 nan nan
8.540000000000000000e+02 nan nan nan nan -2.357023133118843483e-02 7.535630481652160206e-01 3.081818428403646989e-02 1.230384127377394943e-01 -3.105733333079828060e-02 nan nan
8.550000000000000000e+02 nan nan nan nan -2.377748305886415517e-02 7.529732272870888199e-01 3.086214660183883920e-02 1.233420272700272574e-01 -3.111066734035915216e-02 nan nan
8.560000000000000000e+02 nan nan nan nan -2.356634882556146379e-02 7.523857875166218845e-01 3.090635474041407080e-02 1.236442459452002096e-01 -3.116340934208263261e-02 nan nan
8.570000000000000000e+02 nan nan nan nan -2.379864002738760198e-02 7.521852004824252091e-01 3.093878266135633576e-02 1.237244127755984940e-01 -3.117643260350060411e-02 nan nan
8.580000000000000000e+02 nan nan nan nan -2.358801970946863141e-02 7.515989179322384306e-01 3.098226290602707628e-02 1.240266070606560328e-01 -3.122899016664525823e-02 nan nan
8.590000000000000000e+02 nan nan nan nan -2.340112237037142440e-02 7.513996431596381420e-01 3.101533028714897541e-02 1.241057587503398979e-01 -3.124165037265737299e-02 nan nan
